SCHEME_CODE,SCHEME_NAME,SCHEME_TYPE,COMPANY_ID,LAUNCH_DATE
145517,ICICI Prudential Fixed Maturity Plan - Series 84 - 1245 Days Plan N - Direct Plan Quarterly IDCW Option,INF109KC1NY3,1059,
145516,ICICI Prudential Fixed Maturity Plan - Series 84 - 1245 Days Plan N - Quarterly IDCW Option,INF109KC1NV9,1059,
145436,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan M - Cumulative Option,INF109KC1NI6,1059,
145431,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan M - Direct Plan Cumulative Option,INF109KC1NL0,1059,
145434,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan M - Half Yearly IDCW Option,INF109KC1NK2,1059,
145432,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan M - Quarterly IDCW Option,INF109KC1NJ4,1059,
145996,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan W - Cumulative Option,INF109KC1RK3,1059,
145997,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan W - Direct Plan Cumulative Option,INF109KC1RP2,1059,
145999,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan W - Direct Plan Half Yearly IDCW Option,INF109KC1RO5,1059,
145998,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan W - Direct Plan Quarterly IDCW Option,INF109KC1RN7,1059,
146000,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan W - Half Yearly IDCW Option,INF109KC1RM9,1059,
145995,ICICI Prudential Fixed Maturity Plan - Series 84 - 1247 Days Plan W - Quarterly IDCW Option,INF109KC1RL1,1059,
145904,ICICI Prudential Fixed Maturity Plan - Series 84 - 1254 Days Plan U - Cumulative Option,INF109KC1QU4,1059,
145905,ICICI Prudential Fixed Maturity Plan - Series 84 - 1254 Days Plan U - Direct Plan Cumulative Option,INF109KC1QZ3,1059,
145909,ICICI Prudential Fixed Maturity Plan - Series 84 - 1254 Days Plan U - Direct Plan Half Yearly IDCW Option,INF109KC1QY6,1059,
145907,ICICI Prudential Fixed Maturity Plan - Series 84 - 1254 Days Plan U - Half Yearly IDCW Option,INF109KC1QW0,1059,
145906,ICICI Prudential Fixed Maturity Plan - Series 84 - 1254 Days Plan U - Quarterly IDCW Option,INF109KC1QV2,1059,
145705,ICICI Prudential Fixed Maturity Plan - Series 84 - 1272 Days Plan Q - Cumulative Option,INF109KC1PS0,1059,
145701,ICICI Prudential Fixed Maturity Plan - Series 84 - 1272 Days Plan Q - Direct Plan Cumulative Option,INF109KC1PV4,1059,
145706,ICICI Prudential Fixed Maturity Plan - Series 84 - 1272 Days Plan Q - Half Yearly IDCW Option,INF109KC1PU6,1059,
145702,ICICI Prudential Fixed Maturity Plan - Series 84 - 1272 Days Plan Q - Quarterly IDCW Option,INF109KC1PT8,1059,
145312,ICICI Prudential Fixed Maturity Plan - Series 84 - 1275 Days Plan K - Cumulative Option,INF109KC1MO6,1059,
145307,ICICI Prudential Fixed Maturity Plan - Series 84 - 1275 Days Plan K - Direct Plan Cumulative Option,INF109KC1MR9,1059,
145310,ICICI Prudential Fixed Maturity Plan - Series 84 - 1275 Days Plan K - Direct Plan Half Yearly IDCW Option,INF109KC1MT5,1059,
145309,ICICI Prudential Fixed Maturity Plan - Series 84 - 1275 Days Plan K - Half Yearly IDCW Option,INF109KC1MQ1,1059,
145308,ICICI Prudential Fixed Maturity Plan - Series 84 - 1275 Days Plan K - Quarterly IDCW Option,INF109KC1MP3,1059,
145627,ICICI Prudential Fixed Maturity Plan - Series 84 - 1279 Days Plan P - Cumulative Option,INF109KC1PM3,1059,
145628,ICICI Prudential Fixed Maturity Plan - Series 84 - 1279 Days Plan P - Direct Plan Cumulative Option,INF109KC1PP6,1059,
145630,ICICI Prudential Fixed Maturity Plan - Series 84 - 1279 Days Plan P - Half Yearly IDCW Option,INF109KC1PO9,1059,
145632,ICICI Prudential Fixed Maturity Plan - Series 84 - 1279 Days Plan P - Quarterly IDCW Option,INF109KC1PN1,1059,
145119,ICICI Prudential Fixed Maturity Plan - Series 84 - 1286 Days Plan F - Cumulative Option,INF109KC1LM2,1059,
145122,ICICI Prudential Fixed Maturity Plan - Series 84 - 1286 Days Plan F - Direct Plan Cumulative Option,INF109KC1LP5,1059,
145124,ICICI Prudential Fixed Maturity Plan - Series 84 - 1286 Days Plan F - Direct Plan Quarterly IDCW Option,INF109KC1LQ3,1059,
145123,ICICI Prudential Fixed Maturity Plan - Series 84 - 1286 Days Plan F - Quarterly IDCW Option,INF109KC1LN0,1059,
145184,ICICI Prudential Fixed Maturity Plan - Series 84 - 1287 Days Plan I - Cumulative Option,INF109KC1MI8,1059,
145185,ICICI Prudential Fixed Maturity Plan - Series 84 - 1287 Days Plan I - Direct Plan Cumulative Option,INF109KC1ML2,1059,
145183,ICICI Prudential Fixed Maturity Plan - Series 84 - 1287 Days Plan I - Half Yearly IDCW Option,INF109KC1MK4,1059,
145186,ICICI Prudential Fixed Maturity Plan - Series 84 - 1287 Days Plan I - Quarterly IDCW Option,INF109KC1MJ6,1059,
145024,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan E - Cumulative Option,INF109KC1LA7,1059,
145028,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan E - Direct Plan Cumulative Option,INF109KC1LD1,1059,
145026,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan E - Half Yearly IDCW Option,INF109KC1LC3,1059,
145025,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan E - Quarterly IDCW Option,INF109KC1LB5,1059,
145623,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan O - Cumulative Option,INF109KC1PG5,1059,
145625,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan O - Direct Plan Cumulative Option,INF109KC1PJ9,1059,
145626,ICICI Prudential Fixed Maturity Plan - Series 84 - 1288 Days Plan O - Direct Plan Quarterly IDCW Option,INF109KC1PK7,1059,
145023,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Cumulative Option,INF109KC1KU7,1059,
145018,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Direct Plan Cumulative Option,INF109KC1KX1,1059,
145021,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Half Yearly IDCW Option,INF109KC1KW3,1059,
145019,ICICI Prudential Fixed Maturity Plan - Series 84 - 1293 Days Plan D - Quarterly IDCW Option,INF109KC1KV5,1059,
145132,ICICI Prudential Fixed Maturity Plan - Series 84 - 168 Days Plan G - Cumulative Option,INF109KC1LS9,1059,
145129,ICICI Prudential Fixed Maturity Plan - Series 84 - 168 Days Plan G - Direct Plan Cumulative Option,INF109KC1LU5,1059,
145131,ICICI Prudential Fixed Maturity Plan - Series 84 - 168 Days Plan G - Dividend Option,INF109KC1LT7,1059,
146797,ICICI Prudential Fixed Maturity Plan - Series 85 - 10 Years Plan I - Cumulative Option,INF109KC1VQ2,1059,
146795,ICICI Prudential Fixed Maturity Plan - Series 85 - 10 Years Plan I - Direct Plan Cumulative Option,INF109KC1VT6,1059,
146800,ICICI Prudential Fixed Maturity Plan - Series 85 - 10 Years Plan I - Quarterly IDCW Option,INF109KC1VR0,1059,
146911,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan O - Cumulative Option,INF109KC1WY4,1059,
146912,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan O - Direct Plan Cumulative Option,INF109KC1XB0,1059,
146915,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan O - Half Yearly IDCW Option,INF109KC1XA2,1059,
146935,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan Q - Cumulative Option,INF109KC1XO3,1059,
146931,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan Q - Direct Plan Cumulative Option,INF109KC1XR6,1059,
146932,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan Q - Half Yearly IDCW Option,INF109KC1XQ8,1059,
146933,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan Q - Quarterly IDCW Option,INF109KC1XP0,1059,
146926,ICICI Prudential Fixed Maturity Plan - Series 85 - 1129 Days Plan P - Cumulative Option,INF109KC1XI5,1059,
146924,ICICI Prudential Fixed Maturity Plan - Series 85 - 1129 Days Plan P - Direct Plan Cumulative Option,INF109KC1XL9,1059,
146925,ICICI Prudential Fixed Maturity Plan - Series 85 - 1129 Days Plan P - Quarterly IDCW Option,INF109KC1XJ3,1059,
146981,ICICI Prudential Fixed Maturity Plan - Series 85 - 1140 Days Plan R - Cumulative Option,INF109KC1XU0,1059,
146982,ICICI Prudential Fixed Maturity Plan - Series 85 - 1140 Days Plan R - Direct Plan Cumulative Option,INF109KC1XX4,1059,
146983,ICICI Prudential Fixed Maturity Plan - Series 85 - 1140 Days Plan R - Quarterly IDCW Option,INF109KC1XV8,1059,
146810,ICICI Prudential Fixed Maturity Plan - Series 85 - 1143 Days Plan J - Cumulative Option,INF109KC1VK5,1059,
146811,ICICI Prudential Fixed Maturity Plan - Series 85 - 1143 Days Plan J - Direct Plan Cumulative Option,INF109KC1VN9,1059,
146809,ICICI Prudential Fixed Maturity Plan - Series 85 - 1143 Days Plan J - Direct Plan Quarterly IDCW Option,INF109KC1VO7,1059,
146807,ICICI Prudential Fixed Maturity Plan - Series 85 - 1143 Days Plan J - Half Yearly IDCW Option,INF109KC1VM1,1059,
146531,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F - Cumulative Option,INF109KC1UK7,1059,
146532,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F - Direct Plan Cumulative Option,INF109KC1UN1,1059,
146530,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F - Direct Plan Half Yearly IDCW Option,INF109KC1UP6,1059,
146535,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F - Half Yearly IDCW Option,INF109KC1UM3,1059,
146533,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F - Quarterly IDCW Option,INF109KC1UL5,1059,
146662,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan G - Cumulative Option,INF109KC1UQ4,1059,
146663,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan G - Direct Plan Cumulative Option,INF109KC1UT8,1059,
146664,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan G - Half Yearly IDCW Option,INF109KC1US0,1059,
146659,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan G - Quarterly IDCW Option,INF109KC1UR2,1059,
146448,ICICI Prudential Fixed Maturity Plan - Series 85 - 1168 Days Plan E - Cumulative Option,INF109KC1TK9,1059,
146450,ICICI Prudential Fixed Maturity Plan - Series 85 - 1168 Days Plan E - Direct Plan Cumulative Option,INF109KC1TN3,1059,
146446,ICICI Prudential Fixed Maturity Plan - Series 85 - 1168 Days Plan E - Direct Plan Quarterly IDCW Option,INF109KC1TO1,1059,
146445,ICICI Prudential Fixed Maturity Plan - Series 85 - 1168 Days Plan E - Quarterly IDCW Option,INF109KC1TL7,1059,
146306,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Cumulative Option,INF109KC1TA0,1059,
146309,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Direct Plan Cumulative Option,INF109KC1TD4,1059,
146308,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Direct Plan Quarterly IDCW Option,INF109KC1TE2,1059,
146310,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Half Yearly IDCW Option,INF109KC1TC6,1059,
146307,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D - Quarterly IDCW Option,INF109KC1TB8,1059,
146255,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Cumulative Option,INF109KC1SO3,1059,
146256,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Cumulative Option,INF109KC1SR6,1059,
146258,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Half Yearly IDCW Option,INF109KC1ST2,1059,
146259,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Direct Plan Quarterly IDCW Option,INF109KC1SS4,1059,
146260,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Half Yearly IDCW Option,INF109KC1SQ8,1059,
146257,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B - Quarterly IDCW Option,INF109KC1SP0,1059,
146340,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Cumulative Option,INF109KC1SU0,1059,
146344,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Direct Plan Cumulative Option,INF109KC1SX4,1059,
146343,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Direct Plan Half Yearly IDCW Option,INF109KC1SZ9,1059,
146342,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Half Yearly IDCW Option,INF109KC1SW6,1059,
146345,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C - Quarterly IDCW Option,INF109KC1SV8,1059,
146115,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Cumulative Option,INF109KC1SI5,1059,
146117,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Direct Plan Cumulative Option,INF109KC1SL9,1059,
146116,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Direct Plan Quarterly IDCW Option,INF109KC1SM7,1059,
146118,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Half Yearly IDCW Option,INF109KC1SK1,1059,
146119,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A - Quarterly IDCW Option,INF109KC1SJ3,1059,
147137,ICICI Prudential Fixed Maturity Plan - Series 86 - 1099 Days Plan A - Cumulative Option,INF109KC1A21,1059,
147138,ICICI Prudential Fixed Maturity Plan - Series 86 - 1099 Days Plan A - Direct Plan Cumulative Option,INF109KC1A54,1059,
147141,ICICI Prudential Fixed Maturity Plan - Series 86 - 1099 Days Plan A - Direct Plan Half Yearly IDCW Option,INF109KC1A70,1059,
147142,ICICI Prudential Fixed Maturity Plan - Series 86 - 1099 Days Plan A - Half Yearly IDCW Option,INF109KC1A47,1059,
147139,ICICI Prudential Fixed Maturity Plan - Series 86 - 1099 Days Plan A - Quarterly IDCW Option,INF109KC1A39,1059,
148185,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G - Cumulative Option,INF109KC1K52,1059,
148186,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G - Direct Plan Cumulative Option,INF109KC1K86,1059,
148187,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G - Half Yearly IDCW Option,INF109KC1K78,1059,
148182,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G - Quarterly IDCW Option,INF109KC1K60,1059,
147899,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Cumulative Option,INF109KC1G90,1059,
147900,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Cumulative Option,INF109KC1H24,1059,
147902,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Half Yearly IDCW Option,INF109KC1H40,1059,
147904,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Quarterly IDCW Option,INF109KC1H32,1059,
147901,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Half Yearly IDCW Option,INF109KC1H16,1059,
147903,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Quarterly IDCW Option,INF109KC1H08,1059,
147858,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Cumulative Option,INF109KC1G25,1059,
147859,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Cumulative Option,INF109KC1G58,1059,
147862,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Half Yearly IDCW Option,INF109KC1G74,1059,
147860,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Quarterly IDCW Option,INF109KC1G66,1059,
147861,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Half Yearly IDCW Option,INF109KC1G41,1059,
147863,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Quarterly IDCW Option,INF109KC1G33,1059,
150950,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Growth,INF109KC17M6,1059,
150953,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Half Yearly IDCW,INF109KC19M2,1059,
150952,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Quarterly IDCW,INF109KC18M4,1059,
150949,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Growth,INF109KC14M3,1059,
150954,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Half Yearly IDCW,INF109KC16M8,1059,
150951,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Quarterly IDCW,INF109KC15M0,1059,
151493,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - Direct Plan - Growth,INF109KC14R2,1059,
151492,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - Direct Plan - IDCW,INF109KC15R9,1059,
151491,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - Growth,INF109KC12R6,1059,
151494,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - IDCW,INF109KC13R4,1059,
150449,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Direct Plan - Growth,INF109KC17D5,1059,
150525,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Direct Plan - Half Yearly IDCW,INF109KC19D1,1059,
150448,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Direct Plan - Quarterly IDCW,INF109KC18D3,1059,
150450,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Growth,INF109KC14D2,1059,
150447,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Quarterly IDCW,INF109KC15D9,1059,
150955,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Direct Plan - Growth,INF109KC12N5,1059,
150956,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Direct Plan - Quarterly IDCW,INF109KC13N3,1059,
150957,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Quarterly IDCW,INF109KC11N7,1059,
150958,ICICI Prudential Fixed Maturity Plan -- Series 88 - 91 Days Plan G - Growth,INF109KC10N9,1059,
151638,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Direct Plan - Growth,INF109KC13S2,1059,
151635,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Direct Plan - IDCW,INF109KC14S0,1059,
151637,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Growth,INF109KC11S6,1059,
151636,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - IDCW,INF109KC12S4,1059,
130085,ICICI Prudential Fixed Maturity Plan - Series 74 -369 Days Plan T Direct Plan Cumulative Option,INF109KB1GL5,1059,
130088,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan T - Cumulative Option,INF109KB1GN1,1059,
130087,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan T - Dividend Option,INF109KB1GO9,1059,
130086,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan T Direct Plan Dividend Option,INF109KB1GM3,1059,
130178,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan V - Cumulative Option,INF109KB1IH9,1059,
130179,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan V - Dividend Option,INF109KB1II7,1059,
130177,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan V Direct Plan Cumulative Option,INF109KB1IJ5,1059,
130180,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan V Direct Plan Dividend Option,INF109KB1IK3,1059,
133503,ICICI Prudential Fixed Maturity Plan-Series 76 -1185 Days Plan H Cumulative Option,INF109KA16S9,1059,
133504,ICICI Prudential Fixed Maturity Plan-Series 76 -1185 Days Plan H Direct Plan Cumulative Option,INF109KA18S5,1059,
133501,ICICI Prudential Fixed Maturity Plan-Series 76 -1185 Days Plan H Direct Plan Dividend Option,INF109KA19S3,1059,
133502,ICICI Prudential Fixed Maturity Plan-Series 76 -1185 Days Plan H Dividend Option,INF109KA17S7,1059,
129236,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Cumulative Option,INF109KB1XL0,1059,
129238,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Direct Plan Cumulative Option,INF109KB1XN6,1059,
129239,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Direct Plan Dividend Option,INF109KB1XO4,1059,
129237,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Dividend Option,INF109KB1XM8,1059,
140545,ICICI Prudential Fixed Maturity Plan - Series 80 - 1187 Days Plan G - Cumulative Option,INF109KB1O27,1059,
140548,ICICI Prudential Fixed Maturity Plan - Series 80 - 1187 Days Plan G - Direct Plan - Cumulative Option,INF109KB1O35,1059,
140547,ICICI Prudential Fixed Maturity Plan - Series 80 - 1187 Days Plan G - Direct Plan - Dividend Option,INF109KB1O43,1059,
140546,ICICI Prudential Fixed Maturity Plan - Series 80 - 1187 Days Plan G - Dividend Option,INF109KB1O50,1059,
140537,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Cumulative Option,INF109KB1N85,1059,
140538,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Direct Plan - Cumulative Option,INF109KB1O01,1059,
140539,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Direct Plan - Dividend Option,INF109KB1O19,1059,
140540,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Dividend Option,INF109KB1N93,1059,
142541,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Cumulative Option,INF109KC1937,1059,
142544,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Cumulative Option,INF109KC1960,1059,
142543,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Half Yearly IDCW Option,INF109KC1978,1059,
142542,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Quarterly IDCW Option,INF109KC1986,1059,
142548,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Quarterly IDCW Option,INF109KC1952,1059,
129855,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N  Cumulative Option,INF109KB1FU8,1059,
129854,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N Direct Plan Cumulative Option,INF109KB1FS2,1059,
129856,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N Dividend Option,INF109KB1FT0,1059,
129853,ICICI Prudential Fixed Maturity Plan -Series 74 -367 Days Plan N Direct Plan Dividend Option,INF109KB1FR4,1059,
135011,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Cumulative Option,INF109KB1JV8,1059,
135012,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Direct Plan - Cumulative Option,INF109KB1JX4,1059,
135013,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Dividend Option,INF109KB1JW6,1059,
117367,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan K Cumulative,INF109K01D10,1059,
117366,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan K Dividend,INF109K01D28,1059,
117621,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan L Cumulative,INF109K01E68,1059,
117622,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan L Dividend,INF109K01E76,1059,
117700,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan M Cumulative,INF109K01F00,1059,
117701,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan M Dividend,INF109K01F18,1059,
117770,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan H Cumulative,INF109K01F26,1059,
117769,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan H Dividend,INF109K01F34,1059,
117804,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan I Cumulative,INF109K01F67,1059,
117805,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan I Dividend,INF109K01F75,1059,
117855,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan K Cumulative,INF109K01F83,1059,
117856,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan K Dividend,INF109K01F91,1059,
117971,ICICI Prudential Fixed Maturity Plan-Series 65-3 Year Plan A Cumulative,INF109K01G25,1059,
117972,ICICI Prudential Fixed Maturity Plan-Series 65-3 Year Plan A Dividend,INF109K01G33,1059,
121876,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Cumulative,INF109K019U5,1059,
121875,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Cumulative,INF109K011V0,1059,
121878,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Dividend,INF109K012V8,1059,
121877,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Dividend,INF109K010V2,1059,
121956,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Cumulative,INF109K017V7,1059,
121955,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Direct Plan - Cumulative,INF109K019V3,1059,
121953,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Direct Plan - Dividend,INF109K010W0,1059,
121954,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Dividend,INF109K018V5,1059,
122276,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Cumulative,INF109KB1FQ6,1059,
122273,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Direct Plan - Cumulative,INF109KB1FO1,1059,
122275,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Direct Plan - Dividend,INF109KB1FN3,1059,
122274,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Dividend,INF109KB1FP8,1059,
122893,ICICI Prudential Fixed Maturity Plan-Series 68-368 Days Plan G - Cumulative,INF109KA1ZJ0,1059,
122892,ICICI Prudential Fixed Maturity Plan-Series 68-368 Days Plan G - Direct Plan - Cumulative,INF109KA1ZH4,1059,
123002,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Cumulative,INF109KA1ZO0,1059,
123000,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Direct Plan - Cumulative,INF109KA1ZM4,1059,
123003,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Dividend,INF109KA1ZP7,1059,
